manager_id,age_basis_value,age_group,age_group_source,locality_group,locality_group_source,age_x_locality,seniority_years,region,site_id,baseline_ai_attitude,risk_aversion_index,governance_mode,high_pressure
M0567,6.166994834424577,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.166994834424577,DE-East,S008,-0.05272779106638437,0.4958704369851503,opportunistic_teaming,1
M0568,4.963810518807422,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.963810518807422,DE-West,S011,-0.6694856361573328,0.9185847415764116,fearful_exclusion,1
M0569,6.619123425395005,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.619123425395005,DE-West,S011,-0.09794205270050549,0.4293225571831622,fearful_exclusion,1
M0570,1.82744297724396,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Early-career proxy | Non-local,1.82744297724396,EU-Other,S002,0.5015630080617657,0.3337449804182467,opportunistic_teaming,0
M0571,5.991901314860051,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,5.991901314860051,EU-Other,S001,-0.4831326737324633,0.6280890198831269,fearful_exclusion,1
M0572,0.6327079353638725,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,0.6327079353638725,DE-West,S005,-0.8800623543564435,0.806011670113524,fearful_exclusion,1
M0573,3.864368749939612,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,3.864368749939612,DE-East,S004,-0.4227203756484464,1.0,fearful_exclusion,1
M0574,2.428018267654639,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,2.428018267654639,DE-West,S011,-0.2911054863012836,0.8274943548583912,fearful_exclusion,1
M0575,2.700431737297003,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,2.700431737297003,DE-South,S010,0.1697947929117082,0.6705153223138143,controlled_opening,1
M0576,6.372332555291432,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.372332555291432,DE-East,S003,-0.4541580188660839,0.6296270346645421,fearful_exclusion,1
M0577,0.0,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Early-career proxy | Non-local,0.0,EU-Other,S006,0.05307499601376262,0.5592125374092455,controlled_opening,0
M0578,6.97455949441719,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.97455949441719,DE-East,S009,-0.2366487898124595,0.6413592535952158,controlled_opening,0
M0579,6.003168034625922,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.003168034625922,DE-East,S008,-0.7076988332897409,0.8842359863996726,fearful_exclusion,0
M0580,6.765978939196902,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,6.765978939196902,EU-Other,S002,-0.9167120587870721,0.7306620889749216,fearful_exclusion,1
M0581,9.98747267685605,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,9.98747267685605,DE-East,S007,-0.3569373580161835,0.4941081506109917,controlled_opening,1
M0582,5.8390733373669,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.8390733373669,DE-South,S010,0.5828752587255465,0.5577381901017795,controlled_opening,1
M0583,12.139120953685,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,12.139120953685,DE-West,S012,0.6422657866734449,0.1966037540300823,opportunistic_teaming,1
M0584,7.472057400139143,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,7.472057400139143,DE-East,S007,-0.4413478561691518,0.307948101667577,controlled_opening,1
M0585,4.865059949143697,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.865059949143697,DE-West,S012,-0.5083330858601527,0.5615361597950927,controlled_opening,1
M0586,6.351595313123253,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.351595313123253,DE-East,S007,-0.5201944774934858,0.5940930694976028,fearful_exclusion,0
M0587,8.630918371602139,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,8.630918371602139,DE-West,S011,-0.2499225477942552,0.4462832205418172,controlled_opening,0
M0588,2.256405276335187,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,2.256405276335187,DE-West,S012,-0.3171475856718102,0.5745696841971921,controlled_opening,0
M0589,7.147177950714915,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,7.147177950714915,DE-East,S008,-0.5331668776086743,0.9689399262341608,fearful_exclusion,1
M0590,4.97435933740636,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.97435933740636,DE-East,S004,0.2983214087732289,0.5652775605747984,opportunistic_teaming,0
M0591,6.738982423096029,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.738982423096029,DE-East,S007,-1.0,0.719279102015465,fearful_exclusion,1
M0592,4.483503939904643,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.483503939904643,DE-West,S012,-0.04604953860295001,0.4345099121963876,controlled_opening,1
M0593,8.576527854776792,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Senior-career proxy | Non-local,8.576527854776792,EU-Other,S006,-0.6762523703903391,1.0,fearful_exclusion,1
M0594,9.333890032225295,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,9.333890032225295,DE-East,S004,-0.1561576462157847,0.6420023201047275,controlled_opening,1
M0595,5.794195468898107,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.794195468898107,DE-East,S008,-0.2880052087517517,0.4765025005338226,controlled_opening,0
M0596,6.644818580350043,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.644818580350043,DE-West,S005,-0.001066359483598345,0.4297882936945734,opportunistic_teaming,1
M0597,8.042805064752253,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,8.042805064752253,DE-East,S007,-0.3543933750034729,0.5445304235419632,controlled_opening,1
M0598,8.336243040694308,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Senior-career proxy | Non-local,8.336243040694308,EU-Other,S002,-0.818629728204344,0.6213669654688126,fearful_exclusion,1
M0599,5.195409262777113,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.195409262777113,DE-East,S007,-0.7510850593086102,0.8770111254605456,fearful_exclusion,0
M0600,8.77190111175236,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,8.77190111175236,DE-West,S012,-0.2803812848199954,0.9190787079727651,fearful_exclusion,1
