manager_id,n_periods,decoded_state_sequence,dominant_state,aversion_periods,aversion_share,neutral_periods,neutral_share,appreciation_periods,appreciation_share,upward_transitions,downward_transitions,same_state_transitions,net_state_movement,neutral_to_appreciation_rate,neutral_to_aversion_rate,neutral_persistence_rate,appreciation_persistence_rate,appreciation_to_neutral_rate,aversion_to_neutral_rate,aversion_persistence_rate
M0555,26,N N A A N N N N N N N A A A A A N P P P P P P N A A,Neutral,9,0.34615384615384615,11,0.4230769230769231,6,0.23076923076923078,3,4,18,-1,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.8333333333333334,0.16666666666666666,0.25,0.75
M0556,26,N N N N N N N N N N N A A A A A A N P P P P P P P P,Neutral,6,0.23076923076923078,12,0.46153846153846156,8,0.3076923076923077,2,1,22,1,0.08333333333333333,0.08333333333333333,0.8333333333333334,1.0,0.0,0.16666666666666666,0.8333333333333334
M0557,26,N N N N N N N N N N A A A A N P P P P P N N N N A A,Neutral,6,0.23076923076923078,15,0.5769230769230769,5,0.19230769230769232,2,3,20,-1,0.06666666666666667,0.13333333333333333,0.8,0.8,0.2,0.2,0.8
M0558,26,N A A A N N N N N N N N N N A A A N N A A N P P P P,Neutral,8,0.3076923076923077,14,0.5384615384615384,4,0.15384615384615385,4,3,18,1,0.07142857142857142,0.21428571428571427,0.7142857142857143,1.0,0.0,0.375,0.625
M0559,26,N N N N N N A A A A A A A A A A A A A P P P P P P P,Aversion,13,0.5,6,0.23076923076923078,7,0.2692307692307692,1,1,23,1,0.0,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,0.9230769230769231
M0560,26,N N N N N N N N N N N P N N N N N A A A N N P P P P,Neutral,3,0.11538461538461539,18,0.6923076923076923,5,0.19230769230769232,3,2,20,1,0.1111111111111111,0.05555555555555555,0.8333333333333334,0.75,0.25,0.3333333333333333,0.6666666666666666
M0561,26,N N N N N N N N N N N N N N N N P P N A A A A A A N,Neutral,6,0.23076923076923078,18,0.6923076923076923,2,0.07692307692307693,2,2,21,0,0.058823529411764705,0.058823529411764705,0.8823529411764706,0.5,0.5,0.16666666666666666,0.8333333333333334
M0562,26,N N A N A A N N A N A A A N N P P P P P N N A A A N,Neutral,10,0.38461538461538464,11,0.4230769230769231,5,0.19230769230769232,6,6,13,0,0.1,0.5,0.4,0.8,0.2,0.5,0.5
M0563,26,N A N A A A A A N A A A A A A A A A A A N P P P P P,Aversion,17,0.6538461538461539,4,0.15384615384615385,5,0.19230769230769232,4,3,18,1,0.25,0.75,0.0,1.0,0.0,0.17647058823529413,0.8235294117647058
M0564,26,N A A A N N A P N N N N N N N N N N N A N N A A A N,Neutral,8,0.3076923076923077,17,0.6538461538461539,1,0.038461538461538464,4,5,16,0,0.0,0.25,0.75,0.0,1.0,0.375,0.5
M0565,26,N A A A A A N A A N N N N N P P P P P P P P P P P P,Appreciation,7,0.2692307692307692,7,0.2692307692307692,12,0.46153846153846156,3,2,20,1,0.14285714285714285,0.2857142857142857,0.5714285714285714,1.0,0.0,0.2857142857142857,0.7142857142857143
M0566,26,N N N A A A A A N N N A A A A A A A A N P P P P P P,Aversion,13,0.5,7,0.2692307692307692,6,0.23076923076923078,3,2,20,1,0.14285714285714285,0.2857142857142857,0.5714285714285714,1.0,0.0,0.15384615384615385,0.8461538461538461
M0567,26,N N N A A A A N A A A A A A N A A A N N N N A A A A,Aversion,17,0.6538461538461539,9,0.34615384615384615,0,0.0,3,4,18,-1,0.0,0.4444444444444444,0.5555555555555556,,,0.1875,0.8125
M0568,26,N N N N A A N A A A N N P P P P N N A N A A N A A A,Neutral,11,0.4230769230769231,11,0.4230769230769231,4,0.15384615384615385,5,6,14,-1,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.75,0.25,0.4,0.6
M0569,26,N N N N N N N N N N N N N N N P P P N N N N A N N P,Neutral,1,0.038461538461538464,21,0.8076923076923077,4,0.15384615384615385,3,2,20,1,0.09523809523809523,0.047619047619047616,0.8571428571428571,0.6666666666666666,0.3333333333333333,1.0,0.0
M0570,26,N N N N N N N N N N N N N N N N N N N N N A N A A A,Neutral,4,0.15384615384615385,22,0.8461538461538461,0,0.0,1,2,22,-1,0.0,0.09090909090909091,0.9090909090909091,,,0.3333333333333333,0.6666666666666666
M0571,26,N A N A A A N N N N A A N A A N P P P P P P P P P P,Appreciation,8,0.3076923076923077,8,0.3076923076923077,10,0.38461538461538464,5,4,16,1,0.125,0.5,0.375,1.0,0.0,0.5,0.5
M0572,26,N N N N A A A N N N N N N N A N A A A A A A A A A A,Aversion,14,0.5384615384615384,12,0.46153846153846156,0,0.0,2,3,20,-1,0.0,0.25,0.75,,,0.15384615384615385,0.8461538461538461
M0573,26,N A N A A N A N N N N A N A A A A N A N A A A A N N,Aversion,14,0.5384615384615384,12,0.46153846153846156,0,0.0,7,7,11,0,0.0,0.6363636363636364,0.36363636363636365,,,0.5,0.5
M0574,26,N N A A N A N N N N A A A A A N A A A N A A A A N A,Aversion,16,0.6153846153846154,10,0.38461538461538464,0,0.0,5,6,14,-1,0.0,0.6,0.4,,,0.3333333333333333,0.6666666666666666
M0575,26,N A A N N N N N N N N A A A N A A A A N N A A A A A,Aversion,14,0.5384615384615384,12,0.46153846153846156,0,0.0,3,4,18,-1,0.0,0.3333333333333333,0.6666666666666666,,,0.23076923076923078,0.7692307692307693
M0576,26,N A A N A N A A A A A A A A A A N N A A A A A A A A,Aversion,21,0.8076923076923077,5,0.19230769230769232,0,0.0,3,4,18,-1,0.0,0.8,0.2,,,0.15,0.85
M0577,26,N N N N N N N N N N N N N N A A A N A A A N N N A N,Neutral,7,0.2692307692307692,19,0.7307692307692307,0,0.0,3,3,19,0,0.0,0.16666666666666666,0.8333333333333334,,,0.42857142857142855,0.5714285714285714
M0578,26,N N N N N N N N N N N N A A N A N A A A A A N P N N,Neutral,8,0.3076923076923077,17,0.6538461538461539,1,0.038461538461538464,4,4,17,0,0.0625,0.1875,0.75,0.0,1.0,0.375,0.625
M0579,26,N N N N A A A N N A N A A N N A N N A A A A A A A A,Aversion,15,0.5769230769230769,11,0.4230769230769231,0,0.0,4,5,16,-1,0.0,0.45454545454545453,0.5454545454545454,,,0.2857142857142857,0.7142857142857143
M0580,26,N A A A A N A A N N A A A A A A A A A N N A A A P P,Aversion,18,0.6923076923076923,6,0.23076923076923078,2,0.07692307692307693,4,4,17,1,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.16666666666666666,0.7777777777777778
M0581,26,N A A N A N N N N N A A A A A A A A A A N N P P P P,Aversion,13,0.5,9,0.34615384615384615,4,0.15384615384615385,4,3,18,1,0.1111111111111111,0.3333333333333333,0.5555555555555556,1.0,0.0,0.23076923076923078,0.7692307692307693
M0582,26,N N N A A N N N N A N A N A A A A N N A N P N A A N,Neutral,11,0.4230769230769231,14,0.5384615384615384,1,0.038461538461538464,7,7,11,0,0.07692307692307693,0.46153846153846156,0.46153846153846156,0.0,1.0,0.5454545454545454,0.45454545454545453
M0583,26,N N N N N N A A A A A N A A A A A A A A A N A A A A,Aversion,18,0.6923076923076923,8,0.3076923076923077,0,0.0,2,3,20,-1,0.0,0.375,0.625,,,0.11764705882352941,0.8823529411764706
M0584,26,N A A A N A A N N N N N N N N A A A A A A A N P P P,Aversion,12,0.46153846153846156,11,0.4230769230769231,3,0.11538461538461539,4,3,18,1,0.09090909090909091,0.2727272727272727,0.6363636363636364,1.0,0.0,0.25,0.75
M0585,26,N N N N A A A N N N N N N A A A A N N N N P P P P P,Neutral,7,0.2692307692307692,14,0.5384615384615384,5,0.19230769230769232,3,2,20,1,0.07142857142857142,0.14285714285714285,0.7857142857142857,1.0,0.0,0.2857142857142857,0.7142857142857143
M0586,26,N N N N N N N A N N A N A N A N A A A A A A A A A A,Aversion,14,0.5384615384615384,12,0.46153846153846156,0,0.0,4,5,16,-1,0.0,0.4166666666666667,0.5833333333333334,,,0.3076923076923077,0.6923076923076923
M0587,26,N N N N N N N N N A A A A N A A N N N A P P N N N N,Neutral,7,0.2692307692307692,17,0.6538461538461539,2,0.07692307692307693,3,4,18,0,0.0,0.1875,0.8125,0.5,0.5,0.2857142857142857,0.5714285714285714
M0588,26,N N N N N N A A A A A N N N N A A A A A N A A A A A,Aversion,15,0.5769230769230769,11,0.4230769230769231,0,0.0,2,3,20,-1,0.0,0.2727272727272727,0.7272727272727273,,,0.14285714285714285,0.8571428571428571
M0589,26,N A N N N A A A A N N N N A A N N A A A A A A A A N,Aversion,15,0.5769230769230769,11,0.4230769230769231,0,0.0,4,4,17,0,0.0,0.4,0.6,,,0.26666666666666666,0.7333333333333333
M0590,26,N N N N N N N N N N N N A A N N A A A A A A A N A A,Neutral,11,0.4230769230769231,15,0.5769230769230769,0,0.0,2,3,20,-1,0.0,0.2,0.8,,,0.2,0.8
M0591,26,N N N N N N N N N N N N N N N A A A N N A A A A A A,Neutral,9,0.34615384615384615,17,0.6538461538461539,0,0.0,1,2,22,-1,0.0,0.11764705882352941,0.8823529411764706,,,0.125,0.875
M0592,26,N N N N A N A A A N N N N N A N N P P P P P P P P P,Neutral,5,0.19230769230769232,12,0.46153846153846156,9,0.34615384615384615,4,3,18,1,0.08333333333333333,0.25,0.6666666666666666,1.0,0.0,0.6,0.4
M0593,26,N N A A A N N N N N N N N N A A A A N A N N N N P P,Neutral,8,0.3076923076923077,16,0.6153846153846154,2,0.07692307692307693,4,3,18,1,0.0625,0.1875,0.75,1.0,0.0,0.375,0.625
M0594,26,N N N N N N N N N N N N N N N N N N N N N A A A P P,Neutral,3,0.11538461538461539,21,0.8076923076923077,2,0.07692307692307693,1,1,23,1,0.0,0.047619047619047616,0.9523809523809523,1.0,0.0,0.0,0.6666666666666666
M0595,26,N A A N N A A N N N N N N P N N A A A A A A N N N N,Neutral,10,0.38461538461538464,15,0.5769230769230769,1,0.038461538461538464,4,4,17,0,0.07142857142857142,0.21428571428571427,0.7142857142857143,0.0,1.0,0.3,0.7
M0596,26,N N N N N N N N A A A A A A A A N N N N N N A A A A,Neutral,12,0.46153846153846156,14,0.5384615384615384,0,0.0,1,2,22,-1,0.0,0.14285714285714285,0.8571428571428571,,,0.09090909090909091,0.9090909090909091
M0597,26,N A A N N N A A A A N A N A A A A A A A A A N A A A,Aversion,19,0.7307692307692307,7,0.2692307692307692,0,0.0,4,5,16,-1,0.0,0.7142857142857143,0.2857142857142857,,,0.2222222222222222,0.7777777777777778
M0598,26,N A A N N N N A N A N N N N A A N N N A P P P P P P,Neutral,7,0.2692307692307692,13,0.5,6,0.23076923076923078,5,5,15,1,0.0,0.38461538461538464,0.6153846153846154,1.0,0.0,0.5714285714285714,0.2857142857142857
M0599,26,N N A N N N N A A A A A A A A A A N N N A N N A N A,Aversion,14,0.5384615384615384,12,0.46153846153846156,0,0.0,4,5,16,-1,0.0,0.4166666666666667,0.5833333333333334,,,0.3076923076923077,0.6923076923076923
M0600,26,N N N N N A A N A A N N N A N N A A N A A A A A A A,Aversion,14,0.5384615384615384,12,0.46153846153846156,0,0.0,4,5,16,-1,0.0,0.4166666666666667,0.5833333333333334,,,0.3076923076923077,0.6923076923076923
M0601,26,N N N N N N N N A A A A A A A N A A A A A N A A N N,Aversion,14,0.5384615384615384,12,0.46153846153846156,0,0.0,3,3,19,0,0.0,0.2727272727272727,0.7272727272727273,,,0.21428571428571427,0.7857142857142857
M0602,26,A A A N N N A A A A N N N N N N A N P P P P P P P N,Neutral,8,0.3076923076923077,11,0.4230769230769231,7,0.2692307692307692,4,3,18,1,0.1,0.2,0.7,0.8571428571428571,0.14285714285714285,0.375,0.625
M0603,26,N N N N N N N N N N N N N N P P P N N N N N N A N A,Neutral,2,0.07692307692307693,21,0.8076923076923077,3,0.11538461538461539,2,3,20,-1,0.047619047619047616,0.09523809523809523,0.8571428571428571,0.6666666666666666,0.3333333333333333,1.0,0.0
M0604,26,N N N N N N N A N N N A A A A N A N A A N A N N P P,Neutral,9,0.34615384615384615,15,0.5769230769230769,2,0.07692307692307693,6,5,14,1,0.06666666666666667,0.3333333333333333,0.6,1.0,0.0,0.5555555555555556,0.4444444444444444
M0605,26,N N N N N N N N N N N N N N P P P P N A N A A A A A,Neutral,6,0.23076923076923078,16,0.6153846153846154,4,0.15384615384615385,2,3,20,-1,0.0625,0.125,0.8125,0.75,0.25,0.2,0.8
M0606,26,N A N A A N A N N N A A A A A N A A A A A A A A A A,Aversion,19,0.7307692307692307,7,0.2692307692307692,0,0.0,4,5,16,-1,0.0,0.7142857142857143,0.2857142857142857,,,0.2222222222222222,0.7777777777777778
M0607,26,N N N A N A A N N A N N N N N A P P P P P P P P P P,Neutral,5,0.19230769230769232,11,0.4230769230769231,10,0.38461538461538464,4,4,17,1,0.0,0.36363636363636365,0.6363636363636364,1.0,0.0,0.6,0.2
M0608,26,N N N N N N A A A A A N A A A A A A A A A N N N P P,Aversion,14,0.5384615384615384,10,0.38461538461538464,2,0.07692307692307693,3,2,20,1,0.1,0.2,0.7,1.0,0.0,0.14285714285714285,0.8571428571428571
M0609,26,N N N A A N N N N A A N A N N A A A N P P P P N P P,Neutral,8,0.3076923076923077,12,0.46153846153846156,6,0.23076923076923078,6,5,14,1,0.16666666666666666,0.3333333333333333,0.5,0.8,0.2,0.5,0.5
M0610,26,N N N N A A A A A A N N P P P P P P P P P P P P P P,Appreciation,6,0.23076923076923078,6,0.23076923076923078,14,0.5384615384615384,2,1,22,1,0.16666666666666666,0.16666666666666666,0.6666666666666666,1.0,0.0,0.16666666666666666,0.8333333333333334
M0611,26,N N A N N N N N N P P P P P P N N A N P P P P P P P,Appreciation,2,0.07692307692307693,11,0.4230769230769231,13,0.5,4,3,18,1,0.18181818181818182,0.18181818181818182,0.6363636363636364,0.9166666666666666,0.08333333333333333,1.0,0.0
M0612,26,N N N N N N N N N N A N A A N A A A A A N N N A N P,Neutral,9,0.34615384615384615,16,0.6153846153846154,1,0.038461538461538464,5,4,16,1,0.0625,0.25,0.6875,,,0.4444444444444444,0.5555555555555556
M0613,26,N N N A A N N N N N N N N P P P N P P P P P P P N N,Neutral,2,0.07692307692307693,14,0.5384615384615384,10,0.38461538461538464,3,3,19,0,0.15384615384615385,0.07692307692307693,0.7692307692307693,0.8,0.2,0.5,0.5
M0614,26,N N N N A A A N N N N N N N N P P P N A A A A A A A,Neutral,10,0.38461538461538464,13,0.5,3,0.11538461538461539,2,3,20,-1,0.07692307692307693,0.15384615384615385,0.7692307692307693,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.8888888888888888
M0615,26,N N A N A N N N A A A A A A N A A A A A A A A A N P,Aversion,17,0.6538461538461539,8,0.3076923076923077,1,0.038461538461538464,5,4,16,1,0.125,0.5,0.375,,,0.23529411764705882,0.7647058823529411
M0616,26,N A N N N N A A N A A N A N A A A A N N N N A A N N,Neutral,12,0.46153846153846156,14,0.5384615384615384,0,0.0,6,6,13,0,0.0,0.46153846153846156,0.5384615384615384,,,0.5,0.5
M0617,26,N A A N N N N A N N A A N A A A N A A A N A N N A A,Aversion,14,0.5384615384615384,12,0.46153846153846156,0,0.0,6,7,12,-1,0.0,0.5833333333333334,0.4166666666666667,,,0.46153846153846156,0.5384615384615384
M0618,26,N N A A N A A N A A A A N P P P P P P P P P P N A A,Aversion,10,0.38461538461538464,6,0.23076923076923078,10,0.38461538461538464,4,5,16,-1,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.9,0.1,0.3333333333333333,0.6666666666666666
M0619,26,N N N A N N N N N N N N N N A A A A A A A A N N N P,Neutral,9,0.34615384615384615,16,0.6153846153846154,1,0.038461538461538464,3,2,20,1,0.0625,0.125,0.8125,,,0.2222222222222222,0.7777777777777778
M0620,26,N N N N A A N N N N N N A A A A N N N P P P P P P P,Neutral,6,0.23076923076923078,13,0.5,7,0.2692307692307692,3,2,20,1,0.07692307692307693,0.15384615384615385,0.7692307692307693,1.0,0.0,0.3333333333333333,0.6666666666666666
M0621,26,A A A N N A A N N N N N N N N N A N N A A A A A A A,Aversion,13,0.5,13,0.5,0,0.0,3,3,19,0,0.0,0.23076923076923078,0.7692307692307693,,,0.25,0.75
M0622,26,N N A A A N A A N A A A A A A N A N N N P N A A A N,Aversion,15,0.5769230769230769,10,0.38461538461538464,1,0.038461538461538464,6,6,13,0,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.0,1.0,0.3333333333333333,0.6666666666666666
M0623,26,N N N N N N N N N N N N N P P P P P P P P P P P P P,Neutral,0,0.0,13,0.5,13,0.5,1,0,24,1,0.07692307692307693,0.0,0.9230769230769231,1.0,0.0,,
M0624,26,N A A N A A N N N A A N N A A A A P P P P P N P P P,Aversion,10,0.38461538461538464,8,0.3076923076923077,8,0.3076923076923077,5,5,15,1,0.125,0.5,0.375,0.8571428571428571,0.14285714285714285,0.3,0.6
M0625,26,N N N N N N N N N N N N N N N N N A N N N A A A A A,Neutral,6,0.23076923076923078,20,0.7692307692307693,0,0.0,1,2,22,-1,0.0,0.1,0.9,,,0.2,0.8
M0626,26,N N A N N N N A A A A A N A N N A N A A A A A A A N,Aversion,15,0.5769230769230769,11,0.4230769230769231,0,0.0,5,5,15,0,0.0,0.5,0.5,,,0.3333333333333333,0.6666666666666666
M0627,26,N A N A N A N N N N N N N N P P P P P P N A N N P P,Neutral,4,0.15384615384615385,14,0.5384615384615384,8,0.3076923076923077,6,5,14,1,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.14285714285714285,1.0,0.0
M0628,26,N N N N A A A A A A A A A A A A A A A A A N A A A A,Aversion,21,0.8076923076923077,5,0.19230769230769232,0,0.0,1,2,22,-1,0.0,0.4,0.6,,,0.05,0.95
M0629,26,N N A N N N N N N N N N N N N A A N A A A A A A A N,Neutral,10,0.38461538461538464,16,0.6153846153846154,0,0.0,3,3,19,0,0.0,0.2,0.8,,,0.3,0.7
M0630,26,N N N N N N N A A N A N N A N A A N P P P P P P P P,Neutral,6,0.23076923076923078,12,0.46153846153846156,8,0.3076923076923077,5,4,16,1,0.08333333333333333,0.3333333333333333,0.5833333333333334,1.0,0.0,0.6666666666666666,0.3333333333333333
M0631,26,N A A A A N N N N N N N N N A A A A A N P P P P P P,Neutral,9,0.34615384615384615,11,0.4230769230769231,6,0.23076923076923078,3,2,20,1,0.09090909090909091,0.18181818181818182,0.7272727272727273,1.0,0.0,0.2222222222222222,0.7777777777777778
M0632,26,N N N A A A N N N N A A N A A A A A N A A N N P P P,Aversion,12,0.46153846153846156,11,0.4230769230769231,3,0.11538461538461539,5,4,16,1,0.09090909090909091,0.36363636363636365,0.5454545454545454,1.0,0.0,0.3333333333333333,0.6666666666666666
M0633,26,N N A A N N N N N N N A A N N P P P P P P P P P P P,Neutral,4,0.15384615384615385,11,0.4230769230769231,11,0.4230769230769231,3,2,20,1,0.09090909090909091,0.18181818181818182,0.7272727272727273,1.0,0.0,0.5,0.5
M0634,26,N A N A N N N A A N N N N N N N N N A A N N A N A A,Neutral,9,0.34615384615384615,17,0.6538461538461539,0,0.0,5,6,14,-1,0.0,0.35294117647058826,0.6470588235294118,,,0.625,0.375
M0635,26,N N A N A A A N N A A A A N N N A A A A A A A A A A,Aversion,18,0.6923076923076923,8,0.3076923076923077,0,0.0,3,4,18,-1,0.0,0.5,0.5,,,0.17647058823529413,0.8235294117647058
M0636,26,N N N N N N N N N N N N N N P P P P P P P N N A A A,Neutral,3,0.11538461538461539,16,0.6153846153846154,7,0.2692307692307692,1,2,22,-1,0.0625,0.0625,0.875,0.8571428571428571,0.14285714285714285,0.0,1.0
M0637,26,N N A N N N A A N N N N N P P P P P N A A A A A A A,Neutral,10,0.38461538461538464,11,0.4230769230769231,5,0.19230769230769232,3,4,18,-1,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.8,0.2,0.2222222222222222,0.7777777777777778
M0638,26,N N N N A A A A A A N A A A A A A N N A A A A N P P,Aversion,16,0.6153846153846154,8,0.3076923076923077,2,0.07692307692307693,4,3,18,1,0.125,0.375,0.5,1.0,0.0,0.1875,0.8125
M0639,26,N N A N N A A N N A N N N N N N P P P P P P P P N N,Neutral,4,0.15384615384615385,14,0.5384615384615384,8,0.3076923076923077,4,4,17,0,0.07692307692307693,0.23076923076923078,0.6923076923076923,0.875,0.125,0.75,0.25
M0640,26,N N A N N N N N A N N N N N N P P P P P P P P P P P,Neutral,2,0.07692307692307693,13,0.5,11,0.4230769230769231,3,2,20,1,0.07692307692307693,0.15384615384615385,0.7692307692307693,1.0,0.0,1.0,0.0
M0641,26,N A N A A A A A N N N N N A A P P N P P P P P P N P,Neutral,8,0.3076923076923077,9,0.34615384615384615,9,0.34615384615384615,5,5,15,1,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.75,0.25,0.25,0.625
M0642,26,N N N N N N N N N N N P P P P P P P P P P P P N N N,Neutral,0,0.0,14,0.5384615384615384,12,0.46153846153846156,1,1,23,0,0.07692307692307693,0.0,0.9230769230769231,0.9166666666666666,0.08333333333333333,,
M0643,26,N N N N N N N N N N N N N N P P P P P P P N N N N A,Neutral,1,0.038461538461538464,18,0.6923076923076923,7,0.2692307692307692,1,2,22,-1,0.05555555555555555,0.05555555555555555,0.8888888888888888,0.8571428571428571,0.14285714285714285,,
M0644,26,N N N N N N A A A N N A N A A N P P P P P P P P P P,Neutral,6,0.23076923076923078,10,0.38461538461538464,10,0.38461538461538464,4,3,18,1,0.1,0.3,0.6,1.0,0.0,0.5,0.5
M0645,26,N N N N N N N N N N N P P P P P P P P P P N N N A A,Neutral,2,0.07692307692307693,14,0.5384615384615384,10,0.38461538461538464,1,2,22,-1,0.07142857142857142,0.07142857142857142,0.8571428571428571,0.9,0.1,0.0,1.0
M0646,26,N A N A A N A A A A N A A N N N A N N N N N N P P P,Neutral,10,0.38461538461538464,13,0.5,3,0.11538461538461539,6,5,14,1,0.07692307692307693,0.38461538461538464,0.5384615384615384,1.0,0.0,0.5,0.5
M0647,26,N N N N A A A A N N N A A N P P P P P P P P P P N N,Neutral,6,0.23076923076923078,10,0.38461538461538464,10,0.38461538461538464,3,3,19,0,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.9,0.1,0.3333333333333333,0.6666666666666666
M0648,26,N A N A N A A A A A A A A A A A A A N N N N N N N P,Aversion,15,0.5769230769230769,10,0.38461538461538464,1,0.038461538461538464,4,3,18,1,0.1,0.3,0.6,,,0.2,0.8
M0649,26,N A A N A A N N N N N N N N P P P P P P P P P P P N,Neutral,4,0.15384615384615385,11,0.4230769230769231,11,0.4230769230769231,3,3,19,0,0.1,0.2,0.7,0.9090909090909091,0.09090909090909091,0.5,0.5
M0650,26,N N N N N N N N N N N N N N N N A A N N N A N P P P,Neutral,3,0.11538461538461539,20,0.7692307692307693,3,0.11538461538461539,3,2,20,1,0.05,0.1,0.85,1.0,0.0,0.6666666666666666,0.3333333333333333
M0651,26,N N N N N N N N A A A A A A N N N A A A A A A A A N,Aversion,14,0.5384615384615384,12,0.46153846153846156,0,0.0,2,2,21,0,0.0,0.18181818181818182,0.8181818181818182,,,0.14285714285714285,0.8571428571428571
